incident_id,number,user_id,cohort_month,months_since_onboard,opened_at,resolved_at,priority,state,category,assignment_group,location,resolution_hrs,sla_breached,reopen_count
INC5930162,INC0302607,USER0196,2023-05,15,2024-08-28 22:57:54,,4 - Low,new,Access,Database Admin,Mumbai,,YES,0
INC6017137,INC0302250,USER0095,2024-03,0,2023/12/10 00:55,,4 - Low,On Hold,,Security Ops,Chennai,,,
INC2169643,INC0303311,USER0155,2023-07,15,2024-10-09 00:47:57,2024-10-10 04:18:53,high,Closed,Database,Service Desk,Chennai,27.52,no,
INC4163443,INC0303840,USER0291,2023-01,0,2023-01-13 12:36:11,,,New,Security,Service Desk,Chennai,,,0
INC3666556,INC0304070,USER0157,2023-12,0,2023-01-18,,P3,On Hold,Security,Application Support,Remote,,,
INC6799046,INC0301119,USER0288,2024-03,1,04-04-2024,,LOW,New,,Security Ops,Delhi,,,0
INC4325327,INC0303429,USER0021,2024-01,0,24/12/2023 13:31,,4 - Low,In Progress,,Security Ops,Mumbai,,,1
INC8773235,INC0304215,USER0081,2024-05,3,2024-08-11,,,In Progress,,Service Desk,Bangalore,,no,0
INC9289691,INC0300467,USER0077,2024-04,0,01/01/2023 15:25,2023-01-01 15:55:13,high,resolved,Hardware,Application Support,Delhi,0.5,No,0
INC5938450,INC0302814,USER0042,2023-07,0,2023-01-16 12:10:35,,,In Progress,Access,Application Support,,,YES,2
INC3289209,INC0302585,USER0175,2023-07,0,2023-01-06 12:11:28,,,in progress,,Infrastructure,,,No,0
INC8744759,INC0303355,USER0115,2024-05,0,2023/06/09 23:39,,,new,Hardware,Database Admin,,,yes,
INC2027683,INC0301443,USER0281,2024-01,9,2024-10-24 21:18:48,,2 - High,,Software,Service Desk,,,no,0
INC4231940,INC0301672,USER0059,2023-08,12,2024-08-24 11:42:09,25/08/2024 14:09,P1,Closed,,Security Ops,Remote,26.46,YES,1
INC2093052,INC0303279,USER0111,2024-05,0,2023/08/22 16:45,,,in progress,Access,Security Ops,,,No,
INC5343719,INC0302325,USER0199,2024-06,0,2023-02-01 19:14:14,,2 - High,new,,Application Support,,,Yes,0
INC5546337,INC0302239,USER0041,2023-04,13,2024/05/13 22:00,,1 - Critical,,Security,Infrastructure,Remote,,No,2
INC7798718,INC0302339,USER0240,2023-07,15,2024/10/01 21:07,02/10/2024 12:36,,Closed,Network,Infrastructure,Remote,15.47,Yes,
INC7127292,INC0300692,USER0192,2024-03,5,21/08/2024 11:59,,P2,New,Access,Application Support,Mumbai,,No,1
INC2822411,INC0300708,USER0223,2023-11,1,16/12/2023 01:16,2023-12-17 09:45:54,2 - High,Closed,Access,Security Ops,Chennai,32.49,No,
INC7916452,INC0303149,USER0042,2023-07,17,20/12/2024 17:47,NULL,P3,Closed,Security,Application Support,Remote,12.1,yes,1
INC4222407,INC0301325,USER0259,2024-04,0,2023-06-02 03:25:26,NULL,P1,CLOSED,,Application Support,Bangalore,,no,
INC6784107,INC0301445,USER0100,2023-05,1,2023-06-03 22:43:00,,1 - Critical,new,,Database Admin,Hyderabad,,No,0
INC7673251,INC0304252,USER0276,2024-04,0,2023-06-22 17:15:32,2023-06-23 19:23:38,,CLOSED,,Database Admin,,26.14,Yes,0
INC8463315,INC0303023,USER0086,2024-02,2,2024-04-13 21:46:09,2024-04-15 11:18:08,critical,Closed,Hardware,Database Admin,Hyderabad,37.53,Yes,
INC3028328,INC0303777,USER0279,2023-06,16,2024-10-14 14:39:35,,critical,New,Database,Service Desk,,,No,
INC7492372,INC0302800,USER0222,2024-06,0,2024-02-10 12:44:28,,4 - Low,On Hold,Database,Infrastructure,Remote,,,0
INC7166689,INC0301248,USER0128,2023-03,16,2024-07-31 03:44:14,,2 - High,In Progress,Access,Security Ops,,,no,1
INC6312974,INC0303532,USER0229,2024-02,0,2024-02-17 00:25:00,2024-02-18 00:41:27,P1,CLOSED,,Security Ops,,,YES,0
INC5930253,INC0303921,USER0049,2023-04,19,2024-11-16 00:24:19,,2 - High,,Hardware,Security Ops,,,yes,
INC5597904,INC0303326,USER0192,2024-03,0,2023-09-16 22:47:19,,3 - Moderate,new,Network,Application Support,Remote,,,0
INC6688591,INC0304599,USER0007,2023-10,14,2024-12-07 11:36:05,12-07-2024,3 - Moderate,resolved,,Security Ops,Chennai,1.51,yes,0
INC6859082,INC0300651,USER0278,2024-01,0,09-14-2023,,critical,in progress,Access,Service Desk,Mumbai,,No,0
INC7178362,INC0301519,USER0062,2024-01,0,2023/01/17 00:33,,2 - High,,,Application Support,Hyderabad,,,
INC7645754,INC0301373,USER0119,2024-02,0,2023-04-08 21:17:55,,,new,,Application Support,,,,1
INC6300021,INC0300188,USER0289,2024-05,0,2023-05-12 09:57:49,,3 - Moderate,,Software,Database Admin,Remote,,no,0
INC7399140,INC0301850,USER0287,2023-10,9,20/07/2024 08:24,,P2,,,Database Admin,Bangalore,,yes,1
INC8256788,INC0304443,USER0035,2023-03,12,03-16-2024,,critical,In Progress,Database,Service Desk,Remote,,no,0
INC8839001,INC0305219,USER0074,2024-05,0,03-02-2023,N/A,,CLOSED,,Database Admin,Delhi,24.35,yes,
INC9086148,INC0303437,USER0045,2023-04,0,2023-03-19 09:02:37,2023-03-20 01:57:14,P1,CLOSED,Software,Security Ops,Hyderabad,16.91,no,0
INC3023336,INC0302941,USER0200,2023-03,0,2023-01-21 18:34:09,,LOW,in progress,Security,Application Support,Delhi,,no,0
INC9420919,INC0300430,USER0161,2024-05,0,2024/04/16 05:19,,4 - Low,new,Hardware,Application Support,,,no,
INC3675741,INC0303152,USER0190,2023-03,19,2024-10-14 21:30:22,16/10/2024 16:55,1 - Critical,Resolved,Database,Security Ops,Delhi,,yes,0
INC3180879,INC0304722,USER0224,2023-11,3,2024-02-25 09:28:41,,critical,new,,Application Support,,,no,
INC7993246,INC0301771,USER0251,2023-09,0,08/08/2023 07:14,,P3,In Progress,,Database Admin,Remote,,yes,0
INC4692594,INC0302070,USER0164,2023-09,0,2023-04-26,26/04/2023 05:20,P3,Resolved,Network,Database Admin,Bangalore,0.5,No,1
INC9222985,INC0301548,USER0245,2023-09,0,2023/04/28 20:52,2023-04-28,P2,resolved,Access,Service Desk,Chennai,1.33,,0
INC6580088,INC0301218,USER0221,2023-07,16,2024-11-09 11:16:49,10/11/2024 16:31,P2,Closed,Database,Infrastructure,Bangalore,29.25,No,
INC9680564,INC0303322,USER0045,2023-04,14,2024/06/03 19:13,,1 - Critical,New,,Security Ops,,,yes,2
INC8283929,INC0302967,USER0205,2024-01,0,2023-02-28 16:41:05,,4 - Low,,,Service Desk,Delhi,,Yes,2
INC6110298,INC0302743,USER0066,2023-02,6,22/08/2023 19:04,,high,resolved,Network,Application Support,Delhi,11.01,Yes,2
INC4733803,INC0300346,USER0090,2023-05,2,2023-07-07 20:54:50,,,New,Access,Infrastructure,Hyderabad,,Yes,
INC6915289,INC0300438,USER0228,2024-04,0,2023-02-14 18:36:04,,LOW,On Hold,Access,Security Ops,Delhi,,Yes,0
INC9353531,INC0302884,USER0037,2024-06,3,2024-09-29,2024/09/29 00:55,,resolved,,Database Admin,,,yes,
INC6215827,INC0301186,USER0191,2023-12,1,2024-01-13 08:28:32,,,On Hold,Network,Infrastructure,Hyderabad,,,0
INC7271313,INC0300978,USER0228,2024-04,0,2023-11-21 15:48:03,,1 - Critical,In Progress,Access,Security Ops,Hyderabad,,,
INC6377213,INC0302418,USER0267,2024-02,2,2024-04-13,,P1,,Hardware,Infrastructure,Chennai,,no,
INC4409747,INC0303588,USER0256,2024-04,0,2023-10-10 15:51:48,,,In Progress,Software,Service Desk,Delhi,,,
INC9963958,INC0300820,USER0168,2023-03,8,2023-11-14 10:42:49,,,in progress,Network,Database Admin,Remote,,YES,0
INC2478279,INC0300704,USER0280,2024-01,0,2023-05-13 18:02:03,2023-05-14 14:05:20,P2,CLOSED,Hardware,Infrastructure,Remote,20.05,,2
INC7034349,INC0303581,USER0262,2023-10,0,2023-10-29 02:12:54,NULL,,CLOSED,Database,Security Ops,Hyderabad,46.43,No,0
INC5760702,INC0301742,USER0278,2024-01,2,2024-03-17 01:02:10,2024-03-17 01:32:10,P2,Resolved,Security,Service Desk,Mumbai,0.5,Yes,1
INC2541147,INC0304933,USER0235,2023-07,1,2023-08-20 21:11:24,,4 - Low,New,Database,Database Admin,Remote,,YES,
INC2005439,INC0303665,USER0164,2023-09,0,2023-02-08 05:03:26,NULL,,Closed,Security,Database Admin,Bangalore,15.0,YES,1
INC9626097,INC0301329,USER0167,2023-10,0,2023-05-31 09:06:39,2023-06-01 13:08:29,P2,Closed,Access,Infrastructure,Hyderabad,28.03,Yes,
INC4296442,INC0303457,USER0042,2023-07,7,2024-02-15 13:31:55,,3 - Moderate,On Hold,Network,Application Support,,,no,1
INC2381622,INC0300431,USER0200,2023-03,0,2023-03-24 01:01:29,,P3,,,Application Support,,,Yes,
INC3032452,INC0304255,USER0039,2024-06,0,07/06/2024 01:55,,high,New,,Database Admin,,,no,
INC4632225,INC0304736,USER0140,2023-04,13,05-19-2024,,4 - Low,,Hardware,Service Desk,Bangalore,,Yes,0
INC7834069,INC0301415,USER0038,2024-03,0,2023-06-25 19:26:18,,,in progress,Database,Service Desk,Remote,,,2
INC8381807,INC0301685,USER0128,2023-03,11,2024-02-03 04:45:31,,2 - High,On Hold,Network,Security Ops,Remote,,No,
INC3679925,INC0304980,USER0174,2023-02,7,2023-09-06 18:49:12,,P1,,Hardware,Service Desk,Delhi,,no,0
INC9111315,INC0300824,USER0128,2023-03,12,2024-03-08 01:06:40,,1 - Critical,New,Security,Security Ops,Delhi,,YES,0
INC7376156,INC0301262,USER0064,2024-01,6,2024-07-21 03:30:07,,P3,New,,Database Admin,,,no,0
INC5187977,INC0304662,USER0092,2023-01,6,2023-07-10 15:11:40,,P2,New,Software,Infrastructure,Hyderabad,,YES,2
INC8896361,INC0301466,USER0170,2023-04,15,2024-07-16 01:12:03,,high,In Progress,Network,Application Support,,,,
INC5060150,INC0305301,USER0174,2023-02,20,2024-10-22 19:55:53,,P2,In Progress,Hardware,Service Desk,Remote,,No,0
INC2717574,INC0300285,USER0164,2023-09,9,2024-06-15 13:41:55,N/A,P1,Resolved,,Database Admin,Delhi,,,0
INC5393775,INC0303399,USER0169,2023-09,4,2024-01-17 10:29:35,,P3,,Software,Database Admin,,,,0
INC6313021,INC0303880,USER0053,2023-04,0,2023/04/17 21:10,,P1,in progress,Access,Application Support,,,Yes,
INC3969031,INC0302598,USER0188,2023-03,9,2023/12/04 12:53,,LOW,new,Network,Infrastructure,,,,
INC2822638,INC0303622,USER0121,2024-06,0,01-15-2024,,,,,Infrastructure,,,Yes,2
INC5504404,INC0304532,USER0065,2023-01,23,12-07-2024,NULL,P3,Closed,Network,Database Admin,,,yes,1
INC8483228,INC0304616,USER0098,2024-04,0,2024-04-27 09:55:50,,,New,,Infrastructure,,,,
INC2137153,INC0304719,USER0058,2024-05,4,2024-09-12 02:08:21,,critical,,Security,Security Ops,Chennai,,yes,1
INC5622994,INC0304018,USER0256,2024-04,0,01/01/2024 05:02,,,in progress,Hardware,Service Desk,Hyderabad,,yes,0
INC5122335,INC0300671,USER0269,2024-05,5,2024-10-26 23:08:45,,P1,New,Access,Database Admin,Delhi,,,2
INC5987220,INC0304841,USER0057,2024-01,0,22/11/2023 03:01,,1 - Critical,in progress,Hardware,Infrastructure,Chennai,,Yes,
INC7625032,INC0303021,USER0023,2023-11,0,2023-06-30 18:36:34,,4 - Low,New,,Application Support,Chennai,,,
INC3648756,INC0302500,USER0105,2023-06,12,03/06/2024 07:33,06-04-2024,P1,resolved,Database,Service Desk,Chennai,34.38,,0
INC8770720,INC0303881,USER0045,2023-04,19,30/11/2024 01:13,,P2,new,Database,Security Ops,Delhi,,No,0
INC8011035,INC0304519,USER0094,2023-03,7,2023-10-03 01:25:44,,P3,,Database,Application Support,Bangalore,,No,0
INC2987997,INC0301406,USER0150,2023-10,5,2024-03-14 07:46:12,,P1,In Progress,Access,Security Ops,Delhi,,yes,1
INC6092965,INC0305425,USER0079,2023-05,8,2024-01-22 21:21:55,2024-01-23 19:28:15,2 - High,Resolved,,Database Admin,Delhi,22.11,,0
INC5359388,INC0305383,USER0022,2023-06,9,2024-03-28 23:42:41,03-29-2024,critical,CLOSED,Security,Database Admin,,6.51,Yes,1
INC9159342,INC0305323,USER0231,2024-06,0,2023-04-20 18:56:46,2023-04-22 10:19:19,high,resolved,Software,Security Ops,,39.38,no,0
INC5902975,INC0300411,USER0108,2023-01,21,2024-10-04 21:49:22,2024-10-04 22:19:22,,Resolved,,Infrastructure,Delhi,0.5,No,1
INC7096978,INC0304649,USER0137,2023-03,15,2024-06-03,,LOW,In Progress,Access,Database Admin,Chennai,,no,0
INC2991943,INC0302388,USER0236,2023-10,0,2023-03-02 21:42:49,,high,New,Security,Application Support,Remote,,yes,0
INC4248613,INC0304314,USER0040,2023-03,17,2024-08-20 19:15:56,,P3,new,Software,Security Ops,Chennai,,yes,0
INC7995181,INC0303292,USER0133,2023-03,18,23/09/2024 05:48,,3 - Moderate,On Hold,Database,Database Admin,Mumbai,,,
INC5561713,INC0300033,USER0063,2023-05,0,2023-04-15 10:58:55,,critical,,Security,Service Desk,,,,1
INC3535411,INC0305256,USER0177,2023-02,12,2024-02-19 17:21:08,,critical,new,Software,Service Desk,Delhi,,YES,
INC3230639,INC0304351,USER0272,2023-04,10,21/02/2024 11:31,,1 - Critical,in progress,,Service Desk,Bangalore,,No,
INC6971236,INC0300182,USER0292,2023-03,18,2024-09-19 07:21:15,2024-09-20 06:29:21,,Resolved,,Database Admin,Mumbai,23.14,,0
INC9933879,INC0303826,USER0096,2023-04,11,2024-03-28 10:18:57,2024-03-28 19:53:46,critical,CLOSED,Software,Infrastructure,Chennai,9.58,yes,0
INC9696851,INC0302643,USER0165,2024-01,0,2023-01-04 09:54:12,NULL,P3,Closed,Network,Application Support,Delhi,,YES,0
INC6748800,INC0300898,USER0159,2024-05,0,2023-05-26 17:56:21,,3 - Moderate,new,,Service Desk,Bangalore,,YES,0
INC4582401,INC0303458,USER0046,2024-03,9,2024-12-22 03:35:43,12-23-2024,1 - Critical,CLOSED,,Application Support,Mumbai,,Yes,2
INC4349068,INC0305033,USER0070,2023-12,10,2024-10-19 02:08:22,,P2,in progress,Access,Database Admin,,,YES,1
INC8815348,INC0304669,USER0221,2023-07,14,15/09/2024 07:26,,,On Hold,,Infrastructure,Chennai,,,0
INC3810328,INC0304774,USER0230,2024-01,0,27/05/2023 02:08,,3 - Moderate,in progress,,Security Ops,Delhi,,yes,
INC8617024,INC0301156,USER0028,2023-09,0,2023/04/25 21:41,,,resolved,Access,Infrastructure,Chennai,7.45,yes,2
INC2733176,INC0301176,USER0079,2023-05,13,2024-06-28 10:04:54,2024-06-28 20:14:54,critical,Closed,Access,Database Admin,,,Yes,0
INC5091870,INC0304827,USER0247,2023-08,0,2023-08-07 09:14:31,,,,Access,Security Ops,Delhi,,yes,0
INC3273694,INC0300966,USER0300,2023-05,12,2024-05-09 08:17:36,,P3,In Progress,Hardware,Security Ops,Mumbai,,No,
INC2473292,INC0304354,USER0147,2023-07,0,2023/07/16 16:31,,high,,Access,Service Desk,Bangalore,,No,
INC6222923,INC0304947,USER0294,2023-11,0,2023-04-14,,LOW,On Hold,,Security Ops,,,no,2
INC3454535,INC0300813,USER0076,2023-02,2,2023-04-10,,,new,Hardware,Service Desk,Delhi,,no,0
INC4303819,INC0301975,USER0101,2023-08,4,24/12/2023 20:39,25/12/2023 19:12,P1,Resolved,Network,Application Support,Hyderabad,22.56,Yes,2
INC8675005,INC0301017,USER0091,2023-01,12,26/01/2024 10:52,,1 - Critical,New,Security,Infrastructure,Bangalore,,,0
INC8087826,INC0304284,USER0284,2023-09,0,2023/07/08 23:29,,,in progress,Security,Infrastructure,Delhi,,No,0
INC4351633,INC0304954,USER0020,2024-05,0,2024-01-26 23:18:29,,P1,new,,Infrastructure,Remote,,YES,
INC3632657,INC0301346,USER0127,2024-04,0,2023-07-07 08:36:05,2023-07-08 11:46:27,high,CLOSED,,Service Desk,Mumbai,27.17,no,
INC4925100,INC0300304,USER0215,2024-06,0,2023-09-05 13:00:42,,,,Security,Application Support,,,No,0
INC2230984,INC0300129,USER0004,2023-08,0,10/07/2023 13:41,2023-07-11 13:22:56,critical,Resolved,Database,Application Support,Remote,23.69,No,0
INC6988459,INC0301710,USER0113,2024-02,0,2023-07-18 10:28:52,,high,new,Access,Database Admin,Hyderabad,,no,0
INC6654482,INC0302401,USER0224,2023-11,0,2023-01-03 11:24:05,2023-01-04 05:01:48,,Resolved,,Application Support,,17.63,No,1
INC6073212,INC0302134,USER0042,2023-07,16,2024/11/15 13:37,,P3,Resolved,Network,Application Support,,,No,1
INC8852011,INC0303287,USER0119,2024-02,0,2023-05-11 07:35:53,,3 - Moderate,,Software,Application Support,Delhi,,,
INC4013161,INC0302043,USER0023,2023-11,13,2024-12-26 03:14:34,2024-12-26 03:44:34,,Closed,Security,Application Support,Mumbai,0.5,Yes,0
INC3742913,INC0302591,USER0076,2023-02,19,2024/09/19 21:43,,high,,Network,Service Desk,Delhi,,no,
INC7299515,INC0304478,USER0175,2023-07,0,2023-04-17 13:25:12,,,new,Software,Infrastructure,,,,
INC5942468,INC0300599,USER0237,2023-11,11,2024-10-28 05:33:43,,3 - Moderate,In Progress,Security,Infrastructure,Delhi,,,2
INC3257326,INC0304239,USER0204,2023-02,5,27/07/2023 10:01,2023-07-27 10:42:04,high,Closed,Security,Infrastructure,Bangalore,0.68,No,0
INC9267442,INC0300745,USER0070,2023-12,6,2024-06-18 03:47:45,,,,Hardware,Database Admin,Chennai,,no,0
INC4130694,INC0300752,USER0271,2024-01,0,18/11/2023 03:36,,high,in progress,Software,Database Admin,,,,1
INC8865951,INC0302928,USER0195,2024-03,0,19/01/2023 03:38,NULL,P2,Resolved,Hardware,Infrastructure,,4.71,Yes,1
INC8073566,INC0303436,USER0018,2023-06,0,2023-05-07 06:38:55,,1 - Critical,New,Security,Database Admin,Delhi,,Yes,0
INC3196418,INC0303485,USER0199,2024-06,0,2023-09-02 21:38:55,,,in progress,Software,Application Support,,,,1
INC6524952,INC0304126,USER0080,2023-10,7,2024-05-11 19:14:49,,LOW,In Progress,Database,Application Support,Chennai,,yes,2
INC6190192,INC0300653,USER0174,2023-02,1,2023/03/03 08:20,,LOW,On Hold,Hardware,Service Desk,Delhi,,,
INC6369620,INC0303802,USER0044,2023-03,19,2024-10-16 23:55:35,2024/10/18 16:52,2 - High,Resolved,Network,Service Desk,Mumbai,40.96,YES,0
INC7325266,INC0300075,USER0081,2024-05,0,2023-11-30,01/12/2023 11:10,P1,Closed,Hardware,Service Desk,Remote,27.46,Yes,
INC5718020,INC0303774,USER0044,2023-03,2,05-17-2023,,P1,In Progress,,Service Desk,Bangalore,,,
INC9194781,INC0303156,USER0044,2023-03,0,2023-01-27 13:56:35,,P2,new,Database,Service Desk,Mumbai,,,1
INC5382811,INC0301152,USER0168,2023-03,21,2024-12-27 06:57:15,,critical,,Hardware,Database Admin,Hyderabad,,Yes,0
INC6021018,INC0302045,USER0157,2023-12,10,2024-10-20 01:11:36,,4 - Low,On Hold,,Application Support,Remote,,,0
INC6842060,INC0302668,USER0091,2023-01,7,2023-08-16 05:12:18,,P3,,Hardware,Infrastructure,Delhi,,No,0
INC8495758,INC0303561,USER0156,2023-09,0,01-27-2023,,,resolved,,Database Admin,,,,
INC2726441,INC0304021,USER0104,2023-03,18,2024-09-15 17:41:26,NULL,P3,Closed,Security,Application Support,Remote,,no,
INC8711748,INC0305042,USER0289,2024-05,1,2024-06-01 18:09:13,,4 - Low,In Progress,,Database Admin,Hyderabad,,,0
INC7959874,INC0301026,USER0038,2024-03,0,2023-02-21 22:12:12,,,In Progress,,Service Desk,Hyderabad,,No,
INC7143996,INC0304821,USER0186,2024-05,0,2024/05/12 20:18,,LOW,,Security,Application Support,Delhi,,Yes,2
INC7213108,INC0304504,USER0272,2023-04,20,2024-12-14 13:47:09,,2 - High,In Progress,Network,Service Desk,Chennai,,,0
INC5923505,INC0301971,USER0068,2024-04,0,2023/06/02 01:47,2023-06-03 16:13:19,,Resolved,,Security Ops,Mumbai,38.43,YES,0
INC2355165,INC0302402,USER0281,2024-01,0,2023-09-15,,P1,,Security,Service Desk,,,yes,2
INC2402261,INC0302826,USER0064,2024-01,3,2024-04-08,,P2,,Access,Database Admin,Delhi,,yes,2
INC6919102,INC0303268,USER0279,2023-06,0,2023-03-13 06:59:59,,P1,,Network,Service Desk,Remote,,,
INC7783522,INC0304734,USER0128,2023-03,0,2023-02-21 03:26:11,21/02/2023 13:07,critical,CLOSED,Software,Security Ops,Delhi,9.68,,
INC2733084,INC0301247,USER0289,2024-05,0,2023-08-02 02:44:49,,high,,,Database Admin,Remote,,YES,0
INC3668010,INC0300253,USER0046,2024-03,4,06/07/2024 03:20,2024/07/06 07:01,P3,Resolved,,Application Support,Bangalore,3.69,YES,1
INC3077259,INC0301122,USER0261,2023-09,11,2024-08-03,,LOW,in progress,,Infrastructure,Chennai,,No,1
INC8897906,INC0304014,USER0236,2023-10,12,2024-10-01 12:34:07,,P3,in progress,Security,Application Support,Remote,,,1
INC5133573,INC0305428,USER0148,2024-02,9,2024-11-19 17:47:23,,1 - Critical,,,Infrastructure,Delhi,,yes,1
INC6825410,INC0302076,USER0130,2023-01,9,2023/10/08 09:55,,1 - Critical,In Progress,Security,Security Ops,Remote,,yes,
INC3436791,INC0303823,USER0173,2023-12,1,06/01/2024 21:16,2024/01/07 06:30,1 - Critical,Closed,Database,Infrastructure,Chennai,9.23,No,
INC2476025,INC0300072,USER0132,2023-01,2,2023/03/16 10:15,,1 - Critical,in progress,,Service Desk,,,,1
INC9201105,INC0302132,USER0024,2023-11,6,2024/05/25 09:54,,P1,New,Hardware,Application Support,Remote,,No,0
INC6613467,INC0301092,USER0238,2023-11,2,2024-01-21 16:46:01,2024-01-22 16:42:06,P2,CLOSED,Database,Security Ops,Chennai,23.93,,2
INC2570507,INC0300970,USER0165,2024-01,0,2023-12-03 00:27:32,2023-12-04 05:30:28,3 - Moderate,CLOSED,Access,Application Support,Mumbai,29.05,Yes,0
INC5141831,INC0304597,USER0276,2024-04,0,2024/03/31 02:24,2024-04-01 09:40:13,,resolved,,Database Admin,Mumbai,,YES,
INC7258407,INC0304661,USER0040,2023-03,14,2024-05-13,,2 - High,In Progress,Software,Security Ops,Hyderabad,,,
INC3841599,INC0305345,USER0113,2024-02,0,2023-12-14 14:38:31,,1 - Critical,New,,Database Admin,Delhi,,,0
INC8639917,INC0301545,USER0089,2024-04,5,2024-09-04 17:23:47,N/A,critical,Closed,,Application Support,Delhi,20.19,no,0
INC7041327,INC0304219,USER0003,2023-07,7,2024-02-04,,P1,In Progress,,Application Support,,,,2
INC6112600,INC0305224,USER0237,2023-11,0,2023-08-01 11:41:43,,,On Hold,,Infrastructure,Remote,,YES,0
INC8762948,INC0302847,USER0273,2024-03,0,2024-03-05 12:57:01,,LOW,New,Network,Infrastructure,Chennai,,No,0
INC9459263,INC0300203,USER0038,2024-03,7,2024/10/06 19:13,,,in progress,Access,Service Desk,,,,0
INC8666712,INC0301255,USER0014,2023-01,17,2024-06-20 09:07:04,,critical,,Access,Application Support,Hyderabad,,,1
INC4096189,INC0303927,USER0243,2023-12,4,2024-04-04,2024-04-04 18:36:13,1 - Critical,Closed,Hardware,Service Desk,,3.62,YES,
INC6296887,INC0300583,USER0114,2024-04,0,2023-11-15 05:33:10,,LOW,,,Application Support,,,,1
INC6569779,INC0304834,USER0053,2023-04,20,20/12/2024 23:01,2024-12-22 14:53:54,high,resolved,Hardware,Application Support,Chennai,39.88,YES,
INC3375192,INC0303248,USER0229,2024-02,0,2023-11-05 15:07:05,,P2,,,Security Ops,Remote,,YES,0
INC2268769,INC0300049,USER0002,2023-11,0,2023-10-31 15:51:00,,LOW,In Progress,,Database Admin,,,,0
INC9371532,INC0302515,USER0289,2024-05,6,2024-11-29 07:06:50,2024-11-29 13:29:32,4 - Low,CLOSED,Security,Database Admin,,6.38,,2
INC2042652,INC0301067,USER0146,2024-01,0,2023/10/16 04:07,,high,On Hold,Network,Service Desk,Bangalore,,,
INC6275288,INC0303663,USER0179,2023-01,3,2023/04/23 08:54,,4 - Low,In Progress,Software,Security Ops,Chennai,,no,0
